claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes
A10-N-001,node,software_bim,,,Software,"'Building Information Modeling / BIM' is a software entity",none,,false,,MISSING_EVIDENCE,,"node has no source_urls/primary_source_url; BIM is a generic concept, not a named software product",ESCALATE_HUMAN,10,"generic concept miscast as a Software node; candidate vocabulary not entity"
A10-N-002,node,software_cirkla_scan,,,Software,"Cirkla-Scan is a real reuse software/tool by Cirkla",web,https://www.cirkla.ch/en/cirkla-scan/,true,200,PROVEN,belegt,"Cirkla-Scan - Cirkla",KEEP,10,"vendor's own product page confirms entity"
A10-N-003,node,software_concular,,,Software,"Concular is a real circular-construction software platform",web,https://concular.de/,true,200,PROVEN,belegt,"Concular - Zirkuläres Bauen & Urban Mining vom Marktführer ... Digitale Plattform / Ihre Toolbox für zirkuläres Bauen",KEEP,10,"vendor site confirms platform"
A10-N-004,node,software_ecotool,,,Software,"EcoTool is a Concular software product",web,https://concular.de/ecotool/,false,,UNVERIFIABLE,,"source_urls present (concular.de/ecotool) but not re-fetched this pass; concular branded LCA tool",KEEP,10,"source present; confirm concular.de/ecotool or map to CircularLCA"
A10-N-005,node,software_inies,,,Software,"INIES is a software/database used in reuse projects",none,,false,,MISSING_EVIDENCE,,"only source_title present, no source_urls; INIES is the real French EPD/environmental database (inies.fr)",ADD_SOURCE,10,"add inies.fr; real French EPD database"
A10-N-006,node,software_llmnt,,,Software,"LLMNT is a software used by the Circl project",none,,false,,MISSING_EVIDENCE,,"no source_urls; entity 'LLMNT' not identifiable from graph",ESCALATE_HUMAN,10,"unidentifiable software stub; needs human review"
A10-N-007,node,software_opalis,,,Software,"Opalis is a real reuse-dealer directory platform",web,https://opalis.eu/en/about,true,200,PROVEN,belegt,"The website Opalis was founded by Rotor vzw/asbl.",KEEP,10,"operated by Rotor (+Bellastock); see BETRIEBEN_VON note A10-R-098"
A10-N-008,node,software_planular,,,Software,"Planular is a real Swiss component-reuse planning software",web,https://planular.net/,true,200,PROVEN,belegt,"Planular ist eine Software für synchronisiertes Portfoliomanagement im Bereich der Bauteilwiederverwendung.",KEEP,10,"vendor site confirms"
A10-N-009,node,software_qflow,,,Software,"Qflow is a construction materials/waste data platform",web,https://qflow.io/,true,200,UNSUPPORTED,widerlegt,"cited qflow.io is 'Qflow for events ... a Wiretouch Ltd' (events check-in), NOT the construction Qflow (Qualis Flow Ltd, qualisflow.com)",RESOURCE,10,"entity real but source misattributed; correct URL https://qualisflow.com/"
A10-N-010,node,software_recrete_finite_element_model,,,Software,"'Finite-Elemente-Modell / FE-Modell' is a software entity",none,,false,,MISSING_EVIDENCE,,"no source_urls; generic engineering method (FE model), not a named software product",ESCALATE_HUMAN,10,"generic method miscast as Software node"
A10-N-011,node,software_refair,,,Software,"REFAIR is a software/tool used by La Fab Bordeaux",none,,false,,MISSING_EVIDENCE,,"no source_urls; REFAIR is a real reuse marketplace/tool but unsourced on node",ADD_SOURCE,10,"find official REFAIR source"
A10-N-012,node,software_restado,,,Software,"Restado is a real reclaimed-materials marketplace (Concular brand)",web,https://restado.de/hilfe/impressum/,true,200,PROVEN,belegt,"restado ist eine Marke der Concular GmbH",KEEP,10,"imprint confirms entity and Concular ownership"
A10-N-013,node,software_risa_3d,,,Software,"RISA-3D is structural-analysis software",none,,false,,MISSING_EVIDENCE,,"no source_urls; RISA-3D is a real commercial structural product (risa.com)",ADD_SOURCE,10,"add risa.com source"
A10-N-014,node,tool_bauteilkatalog,,,Software,"'Bauteilkatalog / Bauteilpass' is a software/tool",none,,false,,MISSING_EVIDENCE,,"no source_urls; generic concept (component catalogue/passport), not a named product",ESCALATE_HUMAN,10,"generic concept; overlaps software_bim/tool_bim_bauteilkatalog"
A10-N-015,node,tool_bim_bauteilkatalog,,,Software,"'BIM / digitaler Bauteilkatalog' is a software/tool",none,,false,,MISSING_EVIDENCE,,"no source_urls; generic concept duplicating software_bim + tool_bauteilkatalog",MERGE_DUPLICATE,10,"near-duplicate generic concept node"
A10-N-016,node,tool_hts_stockmatcher,,,Software,"HTS Reused Steel Stockmatcher is an HTS in-house reuse tool",web,https://www.heynetillettsteel.com/research/,true,404,PARTIAL,teilweise_belegt,"HTS+ is Heyne Tillett Steel's self-funded research initiative ... our in-house software developers (base site /); cited /research/ returns 404",RESOURCE,10,"HTS firm + in-house software confirmed; exact 'Stockmatcher' tool name + cited URL dead — re-source"
A10-N-017,node,tool_material_passports_maconda,,,Software,"'Material passports / Maconda data workflow' is a tool",none,,false,,MISSING_EVIDENCE,,"no source_urls; project-specific generic workflow label",ESCALATE_HUMAN,10,"generic/project-specific workflow miscast as Software node"
A10-N-018,node,tool_oogstkaart_harvest_map,,,Software,"'Oogstkaart / Harvest Map logic' is a tool",none,,false,,MISSING_EVIDENCE,,"no source_urls; Superuse's Oogstkaart/Harvestmap is real (oogstkaart.nl) but unsourced on node",ADD_SOURCE,10,"add oogstkaart.nl / superuse source"
A10-N-019,node,tool_qflow,,,Software,"'Qflow delivery and waste ticket tracking' is a tool",web,https://qflow.io/about/,true,200,UNSUPPORTED,widerlegt,"cited qflow.io about page is 'About Qflow for events ... a Wiretouch Business' — unrelated events company; construction Qflow is Qualis Flow Ltd (qualisflow.com)",RESOURCE,10,"mis-sourced AND duplicate of software_qflow; re-source to qualisflow.com and merge"
A10-N-020,node,tool_rcmi,,,Software,"RCMI is a software/tool used by Concular",none,,false,,MISSING_EVIDENCE,,"no source_urls; 'RCMI' not identifiable from graph",ESCALATE_HUMAN,10,"unidentifiable tool stub"
A10-N-021,node,tool_swiss_inv,,,Tool,"Swiss Inv is a real reuse-inventory method/data structure by Cirkla",web,https://www.cirkla.ch/en/publications-outils/swiss-inv/,true,200,PROVEN,belegt,"The manual presents the method for inventorying materials for re-use ... as well as the Swiss-Inv data structure",KEEP,10,"only Tool-labelled node; confirmed"
A10-N-022,node,bw_bellastock_ville_des_terres_l_ile_saint_denis_lager,,,Materialdepot,"Bellastock Île-Saint-Denis reuse storage exists",none,,false,,MISSING_EVIDENCE,,"Materialdepot node has no source_urls; Bellastock operates Île-Saint-Denis reuse sites (bellastock.com)",ADD_SOURCE,10,"real operator (Bellastock); add bellastock.com source"
A10-N-023,node,bw_berlin_fitout_donor_sources,,,Materialdepot,"'Berlin donors' depot (Boros/Berghain etc., aggregated) exists",none,,false,,MISSING_EVIDENCE,,"name_full = 'Aggregierte Donorquellen'; status Unklar; not a real named depot",ESCALATE_HUMAN,10,"aggregate placeholder donor node — deprecate/relabel"
A10-N-024,node,bw_chiro_itterbeek_reuse_supply_network,,,Materialdepot,"Chiro d'Itterbeek reuse/surplus supply network depot exists",none,,false,,MISSING_EVIDENCE,,"no source_urls; supply-network label, not a discrete depot",ESCALATE_HUMAN,10,"network abstraction miscast as Materialdepot"
A10-N-025,node,bw_cleveland_steel_and_tubes_stock,,,Materialdepot,"Cleveland Steel and Tubes reclaimed stock depot exists",none,,false,,MISSING_EVIDENCE,,"no source_urls; Cleveland Steel & Tubes is a real UK reclaimed-steel stockholder (clevelandsteel.com)",ADD_SOURCE,10,"real stockholder; add clevelandsteel.com"
A10-N-026,node,bw_crclr_kindl_hall,,,Materialdepot,"CRCLR House / Kindl-Areal store hall depot exists",none,,false,,MISSING_EVIDENCE,,"no source_urls; CRCLR House Berlin is a real building",ADD_SOURCE,10,"real site; add crclr.org source"
A10-N-027,node,bw_donor_gebaudegruppe_resource_rows_mauerwerk,,,Materialdepot,"Resource Rows masonry donor building-group depot exists",none,,false,,MISSING_EVIDENCE,,"no source_urls; aggregate 'Donor-Gebäudegruppe' label",ESCALATE_HUMAN,10,"aggregate placeholder donor node"
A10-N-028,node,bw_elys_ehemaliges_getraenkelager_areal,,,Materialdepot,"ELYS-Areal former beverage warehouse depot exists",none,,false,,MISSING_EVIDENCE,,"no source_urls; ELYS Kultur-/Gewerbehaus is a real Basel baubüro in situ project",ADD_SOURCE,10,"real site; add source (e.g. insitu.ch/planular)"
A10-N-029,node,bw_externe_stahl_donor_stockholder,,,Materialdepot,"External steel donor / Cleveland S&T stockholder depot exists",none,,false,,MISSING_EVIDENCE,,"name_full 'Externe Stahl-Donorquellen'; status Unklar; aggregate placeholder",ESCALATE_HUMAN,10,"aggregate placeholder; likely duplicates bw_cleveland_steel_and_tubes_stock"
A10-N-030,node,bw_holbein_grosvenor_donor_projects,,,Materialdepot,"Grosvenor donor projects depot exists",none,,false,,MISSING_EVIDENCE,,"name_full 'Grosvenor-Donor-Projekte', status Unklar; aggregate portfolio not a depot",ESCALATE_HUMAN,10,"aggregate placeholder; Grosvenor (operator) is real"
A10-N-031,node,bw_lo_reninge_reuse_brick_source,,,Materialdepot,"Lo-Reninge reused-brick source depot exists",none,,false,,MISSING_EVIDENCE,,"name_full 'Unbekannte Quelle der wiederverwendeten Ziegel' (unknown source)",ESCALATE_HUMAN,10,"explicit unknown-source placeholder"
