claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes
A06-rel-0001,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304508643,brussels_environment,opalis,VERBUNDEN_MIT_AKTEUR,"Brussels Environment is programme funder of the Opalis platform (Rotor match-funded for PREUSE maintenance)",web,https://opalis.eu/en/about,true,200,PROVEN,belegt,"Between 2024 and 2027, Opalis is maintained and updated by Rotor and Bellastock as part of the Interreg NWE programme for the PREUSE-project ... Rotor by Brussels Environment as part of the Renolution strategy.",KEEP,06,"Opalis own about page names Brussels Environment as funder; both endpoints named"
A06-rel-0002,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166545553186620018,circular_berlin,kunst_stoffe_ev,VERBUNDEN_MIT_AKTEUR,"Circular City/Berlin and Kunst-Stoffe shared HdM DBU Reallabor research consortium",web,https://www.tu.berlin/circulareconomy/forschung/hdm,true,200,UNSUPPORTED,belegt,"Projektpartner: Material Mafia; Zusammenkunft Berlin e.V.; Circular Berlin. [Kunst-Stoffe is NOT named as a consortium partner anywhere on the page]",DELETE,06,"DBU Reallabor consortium = TU Berlin + ZUsammenKUNFT + Material Mafia + Circular City (corroborated by hausdermaterialisierung.org and dbu.de/35122-01). Kunst-Stoffe runs separate HdM tenant project, not a consortium member. URL names Circular Berlin but NOT Kunst-Stoffe. Category/co-location inference."
A06-rel-0003,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118193621,circular_hub_zurich,sumami,VERBUNDEN_MIT_AKTEUR,"Circular Hub Zurich profiles sumami in its reuse media network",web,https://circularhub.ch/magazin/details/sumami-wiederverwendung-von-schweizer-baumaterialien,true,200,PROVEN,belegt,"sumami: Wiederverwendung von Schweizer Baumaterialien ... Julia Meyer von sumami beantwortet Circular Hub's Use Case Fragen.",KEEP,06,"Circular Hub's own magazine use-case article about sumami; one endpoint's own curated content on the other; both named"
A06-rel-0004,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6922145876966113755,cirkla,sumami,VERBUNDEN_MIT_AKTEUR,"sumami listed in Cirkla reuse network directory",web,https://www.cirkla.ch/en/le-reseau-du-reemploi/lannuaire/experts/sumami/,true,200,PROVEN,belegt,"In May 2021, sumami GmbH took over the digital marketplace ""bauteilclick.ch"" ... ""bauteilclick.ch"" has been renamed ""useagain.ch""",KEEP,06,"Cirkla's own annuaire/experts/sumami directory page (directory of one endpoint curating the other); valid"
A06-rel-0005,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919894077152433295,concular,software_restado,VERBUNDEN_MIT_AKTEUR,"restado is a brand operated by Concular GmbH",web,https://restado.de/hilfe/impressum/,true,200,PROVEN,belegt,"restado ist eine Marke der Concular GmbH und richtet sich ausschliesslich an gewerbliche Kaeufer.",KEEP,06,"restado imprint names both; brand-operator relationship correctly typed"
A06-rel-0006,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6926649476593484251,eth_zuerich,sumami,VERBUNDEN_MIT_AKTEUR,"ETH Zurich develops reuse scanning methods together with sumami",web,https://sustainable-digital-construction.ethz.ch/en/reuse,true,200,PROVEN,belegt,"Together with ETH Zurich, methods are being developed and tested to scan buildings ... Sumami (sustainable material mining), for example, is a start-up that understands cities as the raw material depots of tomorrow.",KEEP,06,"ETH's own page names sumami as one of the companies working together with ETH Zurich; both endpoints named"
A06-rel-0007,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118198676,immobel,rotordc,VERBUNDEN_MIT_AKTEUR,"Immobel commissioner; Rotor Deconstruction operator on OXY Centre Monnaie project",web,https://rotordb.org/en/projects/oxy-centre-monnaie,true,200,PROVEN,belegt,"the Centre Monnaie, which was acquired by property developers Whitewood and Immobel ... Rotor was asked to join the project team to help define a circular approach",KEEP,06,"Rotor's own project page names Immobel as developer/commissioner and Rotor as circular-reuse operator; both named"
A06-rel-0008,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745603177,insert_marketplace,madaster,VERBUNDEN_MIT_AKTEUR,"Insert and Madaster signed a formal partnership agreement",web,https://madaster.com/inspiration/partnership-between-insert-and-madaster/,true,200,PROVEN,belegt,"Insert, a cooperative of demolition, horticulture/landscaping and private companies, and Madaster Services signed a partner agreement, today.",KEEP,06,"Madaster's own partnership announcement names both; formal_partnership correctly typed"
A06-rel-0009,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884510,kunst_stoffe_ev,material_mafia,VERBUNDEN_MIT_AKTEUR,"Kunst-Stoffe and Material Mafia partners in TU Berlin HdM DBU Reallabor consortium",web,https://www.tu.berlin/circulareconomy/forschung/hdm,true,200,UNSUPPORTED,belegt,"Projektpartner: Material Mafia; Zusammenkunft Berlin e.V.; Circular Berlin. [Kunst-Stoffe is NOT named as a consortium partner]",DELETE,06,"Page names Material Mafia but NOT Kunst-Stoffe. DBU consortium (dbu.de 35122-01) = TU Berlin + ZUsammenKUNFT + Material Mafia + Circular City; Kunst-Stoffe is an HdM co-tenant (runs Zentrum f. klimaschonende Ressourcennutzung), not a consortium partner. Co-location inference; only one endpoint named."
A06-rel-0010,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6928901276407174551,madaster,madaster_epea,VERBUNDEN_MIT_AKTEUR,"EPEA material database integrated into Madaster Platform (platform family)",web,https://madaster.com/inspiration/epea-and-madaster-simplify-measuring-circularity-within-the-built-environment/,true,200,PROVEN,belegt,"EPEA and Madaster have joined forces ... Linking the EPEA material and product database to the Madaster Platform will make it easier to calculate and report the CO2 emissions and degree of circularity",KEEP,06,"Cross-border NL<->DE (EPEA GmbH is German, part of Drees & Sommer); Madaster's own press release names both; valid"
A06-rel-0011,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917642277338748307,rotordc,whitewood,VERBUNDEN_MIT_AKTEUR,"Whitewood commissioner on OXY Centre Monnaie deconstruction project (Rotor operator)",web,https://rotordb.org/en/projects/oxy-centre-monnaie,true,200,PROVEN,belegt,"the Centre Monnaie, which was acquired by property developers Whitewood and Immobel ... Rotor was asked to join the project team",KEEP,06,"Rotor's own project page names Whitewood as developer and Rotor as operator; both named"
A06-rel-0012,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164293753372939801,association_reavie,opalis,VERBUNDEN_MIT_AKTEUR,"RéaVie is listed as a supplier in the Opalis directory",web,https://opalis.eu/fr/fournisseurs/reavie,true,200,PROVEN,belegt,"RéaVie est une association environnementale à vocation sociale née en 2017. Elle propose des prestations de diagnostic, d'inventaire, de curage et de dépose méthodiques",KEEP,06,"FR->BE cross-border; Opalis's own supplier directory page for RéaVie (one endpoint curating the other); supplier_listing correctly typed"
A06-rel-0013,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118232670,backacia,opalis,VERBUNDEN_MIT_AKTEUR,"Backacia is listed as a supplier in the Opalis directory",web,https://opalis.eu/fr/fournisseurs/backacia,true,200,PROVEN,belegt,"Backacia est une entreprise, créée en 2017, qui a développé son activité principale autour d'une place de marché digitale axée sur le réemploi des matériaux",KEEP,06,"FR->BE cross-border; Opalis's own supplier directory page for Backacia; supplier_listing valid"
A06-rel-0014,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931917924,cycle_up,opalis,VERBUNDEN_MIT_AKTEUR,"Cycle Up marketplace/reconditioning workshops listed on Opalis directory",web,https://opalis.eu/fr/fournisseurs/cycle,true,200,PROVEN,belegt,"Créée en 2018, CYCLE UP propose un panel d'activités pour le réemploi des matériaux de construction.",KEEP,06,"FR->BE cross-border; Opalis's own supplier directory page for Cycle Up; supplier_listing valid"
A06-rel-0015,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118193906,mineka,opalis,VERBUNDEN_MIT_AKTEUR,"Minéka is listed as a supplier in the Opalis directory",web,https://opalis.eu/fr/fournisseurs/mineka,true,200,PROVEN,belegt,"Minéka est une association créée par un groupe d'architectes en 2016 et active dans la collecte, la vente, et la sensibilisation au réemploi des éléments de construction.",KEEP,06,"FR->BE cross-border; Opalis's own supplier directory page for Minéka; supplier_listing valid"
A06-rel-0016,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:63,bellastock,opalis,VERBUNDEN_MIT_AKTEUR,"Bellastock joined the Opalis project as programme maintenance partner, maintains French section",web,https://opalis.eu/en/about,true,200,PROVEN,belegt,"Since 2019, the cooperative Bellastock has joined the project. They updated the section on French salvage dealers and keep monitoring this region.",KEEP,06,"FR->BE cross-border; Opalis's own about page names Bellastock as maintenance partner; both named"
A06-rel-0017,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6924397676779799138,bauteilboerse_bremen,bauteilboerse_hannover,VERBUNDEN_MIT_AKTEUR,"Bremen and Hannover Bauteilbörsen are peer member-exchanges in bauteilnetz Deutschland",web,http://www.bauteilnetz.de/bauteilnetz/website/stdws_adresse/bauteilboersen.html,true,200,PROVEN,belegt,"Die aufgeführten Bauteil-Börsen sind Partner des bauteilnetz Deutschland ... Mitglieder im Bundesverband bauteilnetz Deutschland e.V.. [page lists both bauteilbörse bremen and bauteilbörse hannover]",KEEP,06,"REGRESSION-SCAN item: connection_kind bauteilnetz_peer_exchange matches *_peer pattern. Intra-DE (not cross-border). Network's own member directory names BOTH endpoints -> NOT a regression; valid network co-membership."
