claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
w3_05-0001,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164293753372940675,Rotor,lionel_billiet,VERBUNDEN_MIT_AKTEUR,Rotor —[VERBUNDEN_MIT_AKTEUR]→ lionel_billiet (live VMA weak),web,https://rotordb.org/en/projects/careno-becircular,true,200,PROVEN,belegt,ircular | rotor skip to main content group 23 created with sketch. navigation principale projects design assis,UPGRADE,W3-05,live graph scan; urls_tried=6,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164293753372940675,rel
w3_05-0002,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166545553186625923,Rotor,lionel_devlieger,VERBUNDEN_MIT_AKTEUR,Rotor —[VERBUNDEN_MIT_AKTEUR]→ lionel_devlieger (live VMA weak),web,https://rotordb.org/en/projects/reuse-multi-project,true,200,PROVEN,belegt,project | rotor skip to main content group 23 created with sketch. navigation principale projects design assis,UPGRADE,W3-05,live graph scan; urls_tried=5,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166545553186625923,rel
w3_05-0003,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745570179,Rotor,maarten_gielen,VERBUNDEN_MIT_AKTEUR,Rotor —[VERBUNDEN_MIT_AKTEUR]→ maarten_gielen (live VMA weak),none,,true,200,UNSUPPORTED,unbelegt,,DELETE,W3-05,live graph scan; urls_tried=7,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745570179,rel
w3_05-0004,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162041953559255427,Rotor,michael_ghyoot,VERBUNDEN_MIT_AKTEUR,Rotor —[VERBUNDEN_MIT_AKTEUR]→ michael_ghyoot (live VMA weak),web,https://rotordb.org/en/projects/zinneke-feder-masui4ever,true,200,PROVEN,belegt,ui4ever | rotor skip to main content group 23 created with sketch. navigation principale projects design assis,UPGRADE,W3-05,live graph scan; urls_tried=6,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162041953559255427,rel
w3_05-0005,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884931,Rotor,opalis,VERBUNDEN_MIT_AKTEUR,Rotor —[VERBUNDEN_MIT_AKTEUR]→ opalis (live VMA weak),web,https://rotordb.org/en,true,200,PROVEN,belegt,lates={}; rotor - brussels | rotor skip to main content group 23 created with sketch. navigation principale pr,UPGRADE,W3-05,live graph scan; urls_tried=6,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884931,rel
w3_05-0006,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168797353000311171,Rotor,tristan_boniver,VERBUNDEN_MIT_AKTEUR,Rotor —[VERBUNDEN_MIT_AKTEUR]→ tristan_boniver (live VMA weak),none,,true,200,UNSUPPORTED,unbelegt,,DELETE,W3-05,live graph scan; urls_tried=2,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168797353000311171,rel
w3_05-0007,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514191,anders_lendager,Lendager,VERBUNDEN_MIT_AKTEUR,anders_lendager —[VERBUNDEN_MIT_AKTEUR]→ Lendager (live VMA weak),web,https://lendager.com/project/resource-rows,true,200,PROVEN,belegt,( https://lendager.com/wp-content/uploads/2022/06/lissalde-logo-black.png ) no-repeat center !important; backg,UPGRADE,W3-05,live graph scan; urls_tried=5,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514191,rel
w3_05-0008,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514423,anja_rosen,urban_mining_index,VERBUNDEN_MIT_AKTEUR,anja_rosen —[VERBUNDEN_MIT_AKTEUR]→ urban_mining_index (live VMA weak),none,,true,200,UNSUPPORTED,unbelegt,,DELETE,W3-05,live graph scan; urls_tried=1,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514423,rel
w3_05-0009,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514594,anna_buser,re_win,VERBUNDEN_MIT_AKTEUR,anna_buser —[VERBUNDEN_MIT_AKTEUR]→ re_win (live VMA weak),none,,true,200,UNSUPPORTED,unbelegt,,DELETE,W3-05,live graph scan; urls_tried=1,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514594,rel
w3_05-0010,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884596,barbara_buser,baubuero_in_situ,VERBUNDEN_MIT_AKTEUR,barbara_buser —[VERBUNDEN_MIT_AKTEUR]→ baubuero_in_situ (live VMA weak),web,https://re-win.ch/verein/ueber,true,200,PROVEN,belegt,"leistet: barbara und anna buser entwickelten im sommer 2022 die idee, fenster in die ukraine zu liefern. unte",UPGRADE,W3-05,live graph scan; urls_tried=2,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884596,rel
w3_05-0011,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199348,barbara_buser,zirkular,VERBUNDEN_MIT_AKTEUR,barbara_buser —[VERBUNDEN_MIT_AKTEUR]→ zirkular (live VMA weak),web,https://re-win.ch/verein/ueber,true,200,PROVEN,belegt,"leistet: barbara und anna buser entwickelten im sommer 2022 die idee, fenster in die ukraine zu liefern. unte",UPGRADE,W3-05,live graph scan; urls_tried=3,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199348,rel
w3_05-0012,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304512872,baubuero_in_situ,zirkular,VERBUNDEN_MIT_AKTEUR,baubuero_in_situ —[VERBUNDEN_MIT_AKTEUR]→ zirkular (live VMA weak),web,https://zirkular.net/en/project/building-k-118/,true,200,PROVEN,belegt,"eously by bauburo in situ in 2021, the projects k.118 in winterthur and elys in basel, proved to be pioneering",UPGRADE,W3-05,live graph scan; urls_tried=3,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304512872,rel
w3_05-0013,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884975,baukarussell,markus_meissner,VERBUNDEN_MIT_AKTEUR,baukarussell —[VERBUNDEN_MIT_AKTEUR]→ markus_meissner (live VMA weak),none,,true,200,UNSUPPORTED,unbelegt,,DELETE,W3-05,live graph scan; urls_tried=4,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884975,rel
w3_05-0014,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166545553186625967,baukarussell,matthias_neitsch,VERBUNDEN_MIT_AKTEUR,baukarussell —[VERBUNDEN_MIT_AKTEUR]→ matthias_neitsch (live VMA weak),none,,true,200,UNSUPPORTED,unbelegt,,DELETE,W3-05,live graph scan; urls_tried=3,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166545553186625967,rel
w3_05-0015,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162041953559255471,baukarussell,re_use_austria,VERBUNDEN_MIT_AKTEUR,baukarussell —[VERBUNDEN_MIT_AKTEUR]→ re_use_austria (live VMA weak),web,https://www.baukarussell.at/projekte,true,200,PROVEN,belegt,"s:\/\/www.baukarussell.at\/projekte\/#breadcrumblist"",""itemlistelement"":[{""@type"":""listitem"",""@id"":""https:\/\/",UPGRADE,W3-05,live graph scan; urls_tried=1,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1162041953559255471,rel
w3_05-0016,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745570223,baukarussell,romm_zt,VERBUNDEN_MIT_AKTEUR,baukarussell —[VERBUNDEN_MIT_AKTEUR]→ romm_zt (live VMA weak),none,,true,200,UNSUPPORTED,unbelegt,,DELETE,W3-05,live graph scan; urls_tried=1,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1159790153745570223,rel
w3_05-0017,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164293753372940719,baukarussell,thomas_romm,VERBUNDEN_MIT_AKTEUR,baukarussell —[VERBUNDEN_MIT_AKTEUR]→ thomas_romm (live VMA weak),none,,true,200,UNSUPPORTED,unbelegt,,DELETE,W3-05,live graph scan; urls_tried=4,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164293753372940719,rel
w3_05-0018,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304508810,baumab_kassel,stadt_kassel,VERBUNDEN_MIT_AKTEUR,baumab_kassel —[VERBUNDEN_MIT_AKTEUR]→ stadt_kassel (live VMA weak),web,https://baumab-kassel.de/,true,200,PROVEN,belegt,"kassel – baumab kassel img:is([sizes=auto i],[sizes^=""auto,"" i]){contain-intrinsic-size:3000px 1500px}.woocom",UPGRADE,W3-05,live graph scan; urls_tried=2,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304508810,rel
w3_05-0019,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931885029,bauteilboerse_bremen,ute_dechantsreiter,VERBUNDEN_MIT_AKTEUR,bauteilboerse_bremen —[VERBUNDEN_MIT_AKTEUR]→ ute_dechantsreiter (live VMA weak),web,https://www.bauteilnetz.de,true,200,PROVEN,belegt,u-projekt bauteilborsen verzeichnis historisches baumaterial european circle unterstutzer*innen planer*innen e,UPGRADE,W3-05,live graph scan; urls_tried=3,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931885029,rel
w3_05-0020,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931879294,bauteilkatalog_immobilien_basel_stadt,bauteilboerse_basel_overall,VERBUNDEN_MIT_AKTEUR,bauteilkatalog_immobilien_basel_stadt —[VERBUNDEN_MIT_AKTEUR]→ bauteilboerse_basel_overall (live VMA weak),none,,true,200,UNSUPPORTED,unbelegt,,DELETE,W3-05,live graph scan; urls_tried=9,W3-05,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931879294,rel
