claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes
AKT-node-001,node,2emain_be,,,Akteur,2emain.be - Unbekannt,candidate,https://www.2ememain.be/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,08,real identifiable Unbekannt; candidate official domain (UNFETCHED) - verify before import
AKT-node-002,node,2hs,,,Akteur,"2hs - Unternehmen (Deutschland, Schweiz)",none,,false,,MISSING_EVIDENCE,unbelegt,,ADD_SOURCE,08,real identifiable Unternehmen; no candidate URL captured in triage; source needed (deg=10)
AKT-node-003,node,3xn,,,Akteur,3XN - Unternehmen (Dänemark),candidate,https://3xn.com/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,08,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import
AKT-node-004,node,51n4e,,,Akteur,51N4E - Unternehmen,candidate,https://www.51n4e.com/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,08,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import
AKT-node-005,node,CITYFOERSTER,,,Akteur,CITYFÖRSTER - Unternehmen (Deutschland),candidate,https://www.cityfoerster.net/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,08,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import
AKT-node-006,node,Lendager,,,Akteur,Lendager - Unternehmen (Dänemark),candidate,https://lendager.com/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,08,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import
AKT-node-007,node,Natural_Building_Lab,,,Akteur,Natural Building Lab - Forschung_Lehre (Deutschland),candidate,https://www.nbl.berlin/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,08,real identifiable Forschung_Lehre; candidate official domain (UNFETCHED) - verify before import
AKT-node-008,node,Superuse_Studios,,,Akteur,Superuse Studios - Unternehmen (Niederlande),none,,false,,SCHEMA_VIOLATION,duplikat,,MERGE_DUPLICATE,08,merge -> superuse_studios_2012architecten: same firm; canonical node is sourced (superuse-studios.com)
AKT-node-009,node,ZRS_Architekten_Ingenieure,,,Akteur,ZRS Architekten Ingenieure - Unternehmen (Deutschland),none,,false,,SCHEMA_VIOLATION,duplikat,,MERGE_DUPLICATE,08,merge -> zrs_ingenieure: ZRS Berlin engineering/architecture group (zrs.berlin); 3 ZRS org nodes overlap
AKT-node-010,node,abc_raadgivende_ingenioerer,,,Akteur,ABC Rådgivende Ingeniører / ABC Consulting Engineers - Unternehmen,none,,false,,MISSING_EVIDENCE,unbelegt,,ADD_SOURCE,08,real identifiable Unternehmen; no candidate URL captured in triage; source needed (deg=3)
AKT-node-011,node,abfallwirtschaftsbetriebe_muenster,,,Akteur,Abfallwirtschaftsbetriebe Münster - Oeffentliche_Institution,candidate,https://www.awm.stadt-muenster.de/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,08,real identifiable Oeffentliche_Institution; candidate official domain (UNFETCHED) - verify before import
AKT-node-012,node,abn_amro,,,Akteur,ABN AMRO - Unternehmen (Niederlande),candidate,https://www.abnamro.com/,false,,MISSING_EVIDENCE,kandidat,,ADD_SOURCE,08,real identifiable Unternehmen; candidate official domain (UNFETCHED) - verify before import
AKT-node-013,node,abt,,,Akteur,ABT - Unternehmen,none,,false,,MISSING_EVIDENCE,unbelegt,,ADD_SOURCE,08,real identifiable Unternehmen; no candidate URL captured in triage; source needed (deg=3)
AKT-node-014,node,adam_przywara,,,Akteur,Adam Przywara - Person (Schweiz),none,,false,,MISSING_EVIDENCE,unbelegt,,ADD_SOURCE,08,named individual; likely sourceable via affiliated org; no candidate URL captured (deg=4)
AKT-node-015,node,administration_des_batiments_publics,,,Akteur,Administration des bâtiments publics - Oeffentliche_Institution,none,,false,,MISSING_EVIDENCE,unbelegt,,ADD_SOURCE,08,real identifiable Oeffentliche_Institution; no candidate URL captured in triage; source needed (deg=4)
AKT-node-016,node,adviesbureau_luning,,,Akteur,Adviesbureau Lüning - Unternehmen,none,,false,,MISSING_EVIDENCE,unbelegt,,ADD_SOURCE,08,real identifiable Unternehmen; no candidate URL captured in triage; source needed (deg=3)
AKT-node-017,node,afc_basel,,,Akteur,AFC Basel - Unternehmen (Schweiz),none,,false,,MISSING_EVIDENCE,unbelegt,,ADD_SOURCE,08,real identifiable Unternehmen; no candidate URL captured in triage; source needed (deg=4)
AKT-node-018,node,ag_gruppen,,,Akteur,AG Gruppen - Unternehmen,none,,false,,MISSING_EVIDENCE,unbelegt,,ADD_SOURCE,08,real identifiable Unternehmen; no candidate URL captured in triage; source needed (deg=4)
AKT-node-019,node,agwa,,,Akteur,AgwA - Unternehmen,none,,false,,MISSING_EVIDENCE,unbelegt,,ADD_SOURCE,08,real identifiable Unternehmen; no candidate URL captured in triage; source needed (deg=3)
AKT-node-020,node,aik_architektur_ingenieur_kollektiv,,,Akteur,aik Architektur + Ingenieur Kollektiv - Unternehmen,none,,false,,MISSING_EVIDENCE,unbelegt,,ADD_SOURCE,08,real identifiable Unternehmen; no candidate URL captured in triage; source needed (deg=3)
AKT-node-021,node,ak_bpb,,,Akteur,Bundeszentrale für politische Bildung (bpb) - Foerdergeber_Programmtraeger,none,,false,,MISSING_EVIDENCE,unbelegt,,ADD_SOURCE,08,real identifiable Foerdergeber_Programmtraeger; no candidate URL captured in triage; source needed (deg=3)
AKT-node-022,node,ak_carsten_wiewiorra,,,Akteur,Carsten Wiewiorra - Person,none,,false,,MISSING_EVIDENCE,unbelegt,,ADD_SOURCE,08,named individual; likely sourceable via affiliated org; no candidate URL captured (deg=4)
AKT-node-023,node,ak_cityfoerster,,,Akteur,CITYFÖRSTER architecture + urbanism - Unternehmen,none,,false,,SCHEMA_VIOLATION,duplikat,,MERGE_DUPLICATE,08,merge -> CITYFOERSTER: same firm CITYFOERSTER architecture+urbanism (cityfoerster.net)
