claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes
FR-rel-0001,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164293753372939801,association_reavie,opalis,VERBUNDEN_MIT_AKTEUR,"RéaVie is listed as a supplier/dealer in the Opalis reuse-materials directory (supplier_listing, dealer->Opalis)",web,https://opalis.eu/fr/fournisseurs/reavie,true,200,PROVEN,belegt,"RéaVie | Opalis ... RéaVie est une association environnementale à vocation sociale née en 2017.",KEEP,04,"opalis.eu's own /fr/fournisseurs/reavie directory page; Opalis curates the listing of RéaVie; both endpoints named; direction dealer->Opalis correct"
FR-rel-0002,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118232670,backacia,opalis,VERBUNDEN_MIT_AKTEUR,"Backacia is listed as a supplier/dealer in the Opalis reuse-materials directory (supplier_listing, dealer->Opalis)",web,https://opalis.eu/fr/fournisseurs/backacia,true,200,PROVEN,belegt,"Backacia | Opalis ... Backacia est une entreprise, créée en 2017, qui a développé son activité principale autour d'une place de marché digitale axée sur le réemploi des matériaux et éléments de construction.",KEEP,04,"opalis.eu's own /fr/fournisseurs/backacia directory page; both endpoints named; direction dealer->Opalis correct"
FR-rel-0003,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931917924,cycle_up,opalis,VERBUNDEN_MIT_AKTEUR,"Cycle Up is listed as a supplier/dealer in the Opalis reuse-materials directory (supplier_listing, dealer->Opalis)",web,https://opalis.eu/fr/fournisseurs/cycle,true,200,PROVEN,belegt,"Cycle up | Opalis ... Créée en 2018, CYCLE UP propose un panel d'activités pour le réemploi des matériaux de construction.",KEEP,04,"opalis.eu's own /fr/fournisseurs/cycle directory page; both endpoints named; direction dealer->Opalis correct"
FR-rel-0004,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118193906,mineka,opalis,VERBUNDEN_MIT_AKTEUR,"Minéka is listed as a supplier/dealer in the Opalis reuse-materials directory (supplier_listing, dealer->Opalis)",web,https://opalis.eu/fr/fournisseurs/mineka,true,200,PROVEN,belegt,"Minéka | Opalis ... Minéka est une association créée par un groupe d'architectes en 2016 et active dans la collecte, la vente, et la sensibilisation au réemploi des éléments de construction.",KEEP,04,"opalis.eu's own /fr/fournisseurs/mineka directory page; both endpoints named; direction dealer->Opalis correct"
FR-rel-0005,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917642277338743522,bellastock,cstb,VERBUNDEN_MIT_AKTEUR,"Bellastock and CSTB are partners in the REPAR research programme (research_programme)",web,https://experimentationsurbaines.ademe.fr/blog/ressource/programmes-repar-1-et-2/,true,200,PROVEN,belegt,"REPAR est la programme de Recherche et Expertise sur le réemploi en construction, piloté par Bellastock en partenariat avec l'ADEME et le CSTB.",KEEP,04,"ADEME page names both Bellastock and CSTB (plus ADEME) as REPAR partners; both endpoints named"
FR-rel-0006,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931879138,cstb,mobius_reemploi,VERBUNDEN_MIT_AKTEUR,"CSTB and Mobius Réemploi are partners in the SPIROU research consortium (spirou_consortium)",web,https://www.cstb.fr/nos-offres/toutes-nos-offres/accompagner-developpement-reemploi,true,200,PROVEN,belegt,"au travers du projet de recherche SPIROU ... co-financé par l'ADEME, le CSTB et ses partenaires Mobius réemploi, le Booster du Réemploi / A4MT et Qualiconsult.",KEEP,04,"CSTB's own offer page names CSTB and Mobius réemploi as SPIROU partners; both endpoints named"
FR-node-0001,node,association_reavie,,,Akteur,"Association Réavie is a real French (Île-de-France) reuse/social-insertion association handling reclaimed construction materials",web,https://asso-reavie.fr/,true,200,PROVEN,belegt,"Accueil - Association Réavie ... Nous nous inscrivons dans une démarche inclusive et globale pour faire évoluer les pratiques du secteur du bâtiment.",KEEP,04,"official site confirms entity; corroborated by opalis.eu/fr/fournisseurs/reavie"
FR-node-0002,node,backacia,,,Akteur,"Backacia is a real French reuse bureau d'études and reclaimed-materials marketplace (Paris)",web,https://backacia.com/,true,200,PROVEN,belegt,"Backacia est un bureau d'études économie circulaire et réemploi.",KEEP,04,"official site confirms entity; corroborated by opalis.eu/fr/fournisseurs/backacia"
FR-node-0003,node,bellastock,,,Akteur,"Bellastock is a real French organisation expert in construction-material reuse and pilot of the REPAR programme",web,https://experimentationsurbaines.ademe.fr/blog/ressource/programmes-repar-1-et-2/,true,200,PROVEN,belegt,"REPAR ... piloté par Bellastock en partenariat avec l'ADEME et le CSTB.",KEEP,04,"primary_source_url (ADEME) names Bellastock as REPAR pilot; entity established"
FR-node-0004,node,cstb,,,Akteur,"CSTB (Centre Scientifique et Technique du Bâtiment) is a real French building research/expertise body active in reuse",web,https://www.cstb.fr/nos-offres/toutes-nos-offres/accompagner-developpement-reemploi,true,200,PROVEN,belegt,"Le CSTB accompagne plusieurs acteurs, en recherche et expertise, dans le développement et la sécurisation de leurs pratiques de réemploi",KEEP,04,"official cstb.fr page confirms entity and reuse activity (SPIROU)"
