claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes,source_agent,coverage_level,graph_element_id,match_status
w3_01-0001,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141796,bg_unbekannt_fassade_trae_aarhus_windturbine_sonnenschutz,bt_fassade,HAT_BAUTEILTYP,bg_unbekannt_fassade_trae_aarhus_windturbine_sonnenschutz —[HAT_BAUTEILTYP]→ bt_fassade (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-01,no candidate HTTP URL,W3-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141796,rel
w3_01-0002,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141576,bg_unbekannt_technik_chiro_luminaires,bt_technik,HAT_BAUTEILTYP,bg_unbekannt_technik_chiro_luminaires —[HAT_BAUTEILTYP]→ bt_technik (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-01,no candidate HTTP URL,W3-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141576,rel
w3_01-0003,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141594,bg_unbekannt_technik_circular_pavilion_lights,bt_technik,HAT_BAUTEILTYP,bg_unbekannt_technik_circular_pavilion_lights —[HAT_BAUTEILTYP]→ bt_technik (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-01,no candidate HTTP URL,W3-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141594,rel
w3_01-0004,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141932,bg_verbundstoff_decke_umar_lindner_ceiling,bt_decke,HAT_BAUTEILTYP,bg_verbundstoff_decke_umar_lindner_ceiling —[HAT_BAUTEILTYP]→ bt_decke (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-01,no candidate HTTP URL,W3-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141932,rel
w3_01-0005,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141577,bg_ziegel_dach_chiro_tiles,bt_dach,HAT_BAUTEILTYP,bg_ziegel_dach_chiro_tiles —[HAT_BAUTEILTYP]→ bt_dach (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-01,no candidate HTTP URL,W3-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141577,rel
w3_01-0006,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141534,bg_ziegel_fassade_biopartner_5_abbruchschutt_gruene,bt_fassade,HAT_BAUTEILTYP,bg_ziegel_fassade_biopartner_5_abbruchschutt_gruene —[HAT_BAUTEILTYP]→ bt_fassade (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-01,no candidate HTTP URL,W3-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141534,rel
w3_01-0007,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141574,bg_ziegel_mehrere_chiro_facade,bt_fassade,HAT_BAUTEILTYP,bg_ziegel_mehrere_chiro_facade —[HAT_BAUTEILTYP]→ bt_fassade (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-01,no candidate HTTP URL,W3-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141574,rel
w3_01-0008,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826822,bg_ziegel_mehrere_chiro_facade,bt_wand,HAT_BAUTEILTYP,bg_ziegel_mehrere_chiro_facade —[HAT_BAUTEILTYP]→ bt_wand (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-01,no candidate HTTP URL,W3-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826822,rel
w3_01-0009,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141626,bg_ziegel_mehrere_gjg_curved_shell,bt_fassade,HAT_BAUTEILTYP,bg_ziegel_mehrere_gjg_curved_shell —[HAT_BAUTEILTYP]→ bt_fassade (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-01,no candidate HTTP URL,W3-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152988574816141626,rel
w3_01-0010,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826874,bg_ziegel_mehrere_gjg_curved_shell,bt_wand,HAT_BAUTEILTYP,bg_ziegel_mehrere_gjg_curved_shell —[HAT_BAUTEILTYP]→ bt_wand (catalogue W3),logic,,false,,UNSUPPORTED,unbelegt,,DELETE,W3-01,no candidate HTTP URL,W3-01,element,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155240374629826874,rel
