claim_id,claim_kind,element_id,from_id,to_id,rel_type_or_label,asserted_claim,basis_type,basis_ref,fetched,http_status,verdict,confidence,proof_quote,proposed_action,agent_id,notes
A02-rel-0001,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1168785258372405635,Rotor,p_architecture_of_reuse_brussels,BETEILIGT_AN,"Rotor involved in The Architecture of Reuse in Brussels (Zinneke, Multi, Recypark)",web,https://rotordb.org/en/projects/architecture-reuse-brussels,true,200,PROVEN,belegt,"Rotor was involved in three of the featured projects: Zinneke, Multi and Recypark.",KEEP,02,"first-party project page names Rotor + the three projects"
A02-rel-0002,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490294147,Rotor,p_multi_brussels_reuse_in_multi,BETEILIGT_AN,"Rotor salvaged Generale de Banque granite for Multi",web,https://rotordb.org/en/projects/multi-de-brouckere-tower,true,200,PROVEN,belegt,"Rotor assisted Conix RDBM and Whitewood during design and construction by looking for candidate materials, and finding their right place in the project.",KEEP,02,"granite was salvaged by RotorDC; Rotor's design-assist role on Multi is confirmed"
A02-rel-0003,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837816,Rotor,p_oxy_centre_monnaie,BETEILIGT_AN,"Rotor design assistance on OXY reuse renovation",web,https://rotordb.org/en/projects/oxy-centre-monnaie,true,200,PROVEN,belegt,"Early in the design phase, Rotor was asked to join the project team to help define a circular approach to the project, integrate reuse principles into the design",KEEP,02,"first-party OXY project page"
A02-rel-0004,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1166533458558720387,Rotor,prog_fcrbe,BETEILIGT_AN,"Rotor led 12 of 37 FCRBE pilot operations",web,https://rotordb.org/en/projects/12-fcrbe-pilot-operations,true,200,PROVEN,belegt,"several project partners worked on 37 'pilot operations'. Rotor was in charge of 12 of these.",KEEP,02,"exact match of asserted claim"
A02-rel-0005,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917630182710837815,Rotor,prog_preuse,BETEILIGT_AN,"Rotor is leading a new Europe-funded project: PREUSE",web,https://rotordb.org/en/projects/preuse-interreg-nwe,true,200,PROVEN,belegt,"Rotor is leading a new Europe-funded project as part of the Interreg NWE programme: PREUSE",KEEP,02,"verbatim; also Lead Partner on preuse.nweurope.eu/partners"
A02-rel-0006,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:63,bellastock,opalis,VERBUNDEN_MIT_AKTEUR,"Since 2019 Bellastock joined; maintains French Opalis section (programme_maintenance_partner)",web,https://opalis.eu/en/about,true,200,PROVEN,belegt,"Since 2019, the cooperative Bellastock has joined the project. They updated the section on French salvage dealers and keep monitoring this region.",KEEP,02,"Opalis's own about page names both endpoints"
A02-rel-0007,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919881982524523063,bellastock,prog_preuse,BETEILIGT_AN,"Bellastock — France — PREUSE partner",web,https://preuse.nweurope.eu/partners,true,200,PROVEN,belegt,"Partners : Bellastock France",KEEP,02,"PREUSE official partners page lists Bellastock; also named on rotordb preuse page"
A02-rel-0008,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153022659676603107,brussels_environment,prog_fcrbe,BETEILIGT_AN,"Opalis monitored and funded by Brussels Environment (re: FCRBE)",web,https://rotordb.org/en/projects/12-fcrbe-pilot-operations,true,200,PROVEN,belegt,"Other pilot operations by Bellastock, Salvo, Construction Confederation, Belgian Building Research Institute (BBRI), Scientific and technical Center for Building (CSTB), Brussels Environment",RESOURCE,02,"cited evidence_url opalis.eu/en/about does NOT name FCRBE+Brussels Environment; correct proof is the FCRBE pilot-operations page which lists Brussels Environment as a partner. Update evidence_url."
A02-rel-0009,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490288355,brussels_environment,prog_preuse,BETEILIGT_AN,"Rotor match-funded by Brussels Environment under Renolution for PREUSE",web,https://opalis.eu/en/about,true,200,PROVEN,belegt,"Rotor by Brussels Environment as part of the Renolution strategy.",KEEP,02,"also corroborated on rotordb preuse page: 'With co-funding from Brussels-Environement'"
A02-rel-0010,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490288356,city_of_utrecht,prog_preuse,BETEILIGT_AN,"Utrecht Trechterweide reuse centre opened March 2025 (PREUSE)",web,https://preuse.nweurope.eu/partners,true,200,PROVEN,belegt,"City of Utrecht Netherlands",KEEP,02,"PREUSE partners page lists City of Utrecht; edge's own evidence_url is the Utrecht reuse-centre opening news. city_of_utrecht is NL — overlaps Agent 05 but tagged rotor_dc"
A02-rel-0011,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490293140,immobel,p_oxy_centre_monnaie,BETEILIGT_AN,"Immobel commissioner on OXY project",web,https://rotordb.org/en/projects/oxy-centre-monnaie,true,200,PROVEN,belegt,"In 2018, the Post Office and the administration decided to sell the Centre Monnaie, which was acquired by property developers Whitewood and Immobel.",KEEP,02,"SPECIAL CHECK: OXY commissioner Immobel confirmed"
A02-rel-0012,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:49,opalis,rotordc,VERBUNDEN_MIT_AKTEUR,"Rotor Deconstruction listed dealer since 2016 (directory_dealer)",web,https://opalis.eu/en/dealers/rotor-deconstruction,true,200,PROVEN,belegt,"Rotor Deconstruction is a co-operative enterprise in Brussels which since 2014 has been active in reclaiming and reselling building materials ... operates as a seperate entity since 2016. It is located in a business park in Evere.",KEEP,02,"Opalis's own curated dealer listing of RotorDC"
A02-rel-0013,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157591130490017168,p_multi_brussels_reuse_in_multi,bw_generale_de_banque_brussels,HAT_BAUWERK,"66 t granite and 230 t finishes salvaged for Multi reuse",web,https://opalis.eu/fr/projets/ancien-siege-de-la-generale-de-banque,true,200,PROVEN,belegt,"Sols et parements muraux en granit : 66 t ... plus de 230 tonnes de matériaux de finition ont été extraites avant la démolition finale.",KEEP,02,"building exists; figures match. Multi reuse of this granite confirmed on multi-de-brouckere-tower page"
A02-rel-0014,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118199684,rotordc,Rotor,VERBUNDEN_MIT_AKTEUR,"Rotor offices located literally above RotorDC stocks (colocation_evere)",web,https://www.rotordb.org/en/projects/rotor-dc-reuse-made-easy,true,200,PROVEN,belegt,"Rotor's offices are now located literally above RotorDC's stocks of salvaged materials.",KEEP,02,"SPECIAL CHECK: colocation_evere confirmed; same page: 'in Anderlecht between 2017 and 2022, and in Evere now'"
A02-rel-0015,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1152984176769636740,rotordc,bw_generale_de_banque_brussels,NUTZT_BAUWERK,"230 tonnes salvaged kick-started rotordc in 2014",web,https://rotordc.com/blog/salvaging-by-rotordc-3/generale-banks-hq-brussels-72,true,200,PROVEN,belegt,"over 230 tonnes of finishing materials were salvaged ... This project kick-started Rotor DC",KEEP,02,"RotorDC's own blog; 'In early 2014, BNP Paribas Fortis began demolishing its 95,000 m2 former headquarters'"
A02-rel-0016,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1164281658745035140,rotordc,p_architecture_of_reuse_brussels,BETEILIGT_AN,"rotordc participant at BMA launch (Olivia Noel)",web,https://rotordb.org/en/projects/architecture-reuse-brussels,true,200,UNSUPPORTED,unbelegt,"This book, published by the BMA, presents different approaches to reuse in architecture through 14 projects in Brussels. Rotor was involved in three of the featured projects: Zinneke, Multi and Recypark.",DELETE,02,"WORST FINDING: page names only Rotor (not RotorDC); no 'Olivia Noel' and no 'BMA launch'. RotorDC attached by category inference. Delete or re-source."
A02-rel-0017,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490294148,rotordc,p_multi_brussels_reuse_in_multi,BETEILIGT_AN,"Rotor DC salvaged 66 tonnes granite from Generale de Banque",web,https://rotordb.org/en/projects/multi-de-brouckere-tower,true,200,PROVEN,belegt,"Flamed granite flooring, salvaged by Rotor DC from the Generale de Banque, is placed on the public staircase's landing",KEEP,02,"RotorDC explicitly named in Multi project page"
A02-rel-0018,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6919881982524523064,rotordc,p_oxy_centre_monnaie,BETEILIGT_AN,"RotorDC reconverts OXY aluminium profiles to lighting",web,https://rotordb.org/en/news/works-oxy-well-underway,true,200,PROVEN,belegt,"300 running meters of original aluminium facade profiles which will be reconverted to lighting fixtures by RotorDC",KEEP,02,"first-party OXY news explicitly names RotorDC"
A02-rel-0019,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155274459490293139,whitewood,p_oxy_centre_monnaie,BETEILIGT_AN,"Whitewood commissioner on OXY project",web,https://rotordb.org/en/projects/oxy-centre-monnaie,true,200,PROVEN,belegt,"it was acquired by property developers Whitewood and Immobel",KEEP,02,"SPECIAL CHECK: OXY commissioner Whitewood confirmed; news page: 'clients Whitewood and Immobel'"
A02-rel-0020,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304508643,brussels_environment,opalis,VERBUNDEN_MIT_AKTEUR,"Rotor match-funded by Brussels Environment under Renolution for PREUSE Opalis maintenance (programme_funder_platform)",web,https://opalis.eu/en/about,true,200,PROVEN,belegt,"Opalis is maintained and updated by Rotor and Bellastock as part of the Interreg NWE programme for the PREUSE-project. For this project ... Rotor by Brussels Environment as part of the Renolution strategy.",KEEP,02,"SPECIAL CHECK: Opalis funding via opalis.eu/about confirmed; Brussels Environment funds Rotor which maintains Opalis"
A02-rel-0021,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1155286554118198676,immobel,rotordc,VERBUNDEN_MIT_AKTEUR,"Immobel commissioner; Rotor Deconstruction operator on OXY project (project_commissioner)",web,https://rotordb.org/en/news/works-oxy-well-underway,true,200,PROVEN,belegt,"A collaborative effort with clients Whitewood and Immobel ... 300 running meters of original aluminium facade profiles which will be reconverted to lighting fixtures by RotorDC",KEEP,02,"SPECIAL CHECK: OXY links Immobel (client) + RotorDC (operator). OXY page also: 'acquired by property developers Whitewood and Immobel'"
A02-rel-0022,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:6917642277338748307,rotordc,whitewood,VERBUNDEN_MIT_AKTEUR,"Whitewood commissioner on OXY Centre Monnaie deconstruction project (project_commissioner)",web,https://rotordb.org/en/news/works-oxy-well-underway,true,200,PROVEN,belegt,"A collaborative effort with clients Whitewood and Immobel ... reconverted to lighting fixtures by RotorDC",KEEP,02,"SPECIAL CHECK: OXY links Whitewood (client) + RotorDC (operator)"
A02-rel-0023,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1157538353931884931,Rotor,opalis,VERBUNDEN_MIT_AKTEUR,"Rotor connected to Opalis",none,https://opalis.eu/en/about,false,,MISSING_EVIDENCE,,"The website Opalis was founded by Rotor vzw/asbl.",ADD_SOURCE,02,"edge carries no evidence_url; relationship is real (Opalis founded by Rotor) and provable via opalis about. Bidirectional pair with A02-rel-0024"
A02-rel-0024,rel,5:5f542910-8dcf-46a9-a77c-dfff0c64ee65:1153034754304514437,opalis,Rotor,VERBUNDEN_MIT_AKTEUR,"Opalis connected to Rotor",none,https://opalis.eu/en/about,false,,MISSING_EVIDENCE,,"The website Opalis was founded by Rotor vzw/asbl.",ADD_SOURCE,02,"reverse of A02-rel-0023; flag bidirectional VERBUNDEN_MIT_AKTEUR pair for Agent 14 dedup"
